<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<Last P>,<Name>
13970105,877.00,877,843,861.00,2195569,843.00,Arak M. Mfg.-a
13970106,843.00,859,833,851.00,1359271,848.00,Arak M. Mfg.-a
13970107,858.00,858,815,827.00,3849980,835.00,Arak M. Mfg.-a
13970108,826.00,858,826,841.00,5892951,857.00,Arak M. Mfg.-a
13970114,850.00,864,850,852.00,1693798,860.00,Arak M. Mfg.-a
13970115,860.00,894,860,892.00,15126219,894.00,Arak M. Mfg.-a
13970118,919.00,919,868,893.00,9984973,870.00,Arak M. Mfg.-a
13970119,866.00,870,849,850.00,9357151,849.00,Arak M. Mfg.-a
13970120,850.00,852,820,830.00,8842478,824.00,Arak M. Mfg.-a
13970121,839.00,863,824,841.00,1820210,839.00,Arak M. Mfg.-a
13970122,840.00,840,812,822.00,5014785,835.00,Arak M. Mfg.-a
13970126,830.00,830,799,812.00,3321602,806.00,Arak M. Mfg.-a
13970127,805.00,820,805,811.00,2122112,808.00,Arak M. Mfg.-a
13970128,811.00,819,803,811.00,1122498,812.00,Arak M. Mfg.-a
13970129,819.00,826,812,819.00,3233636,823.00,Arak M. Mfg.-a
13970201,828.00,852,820,839.00,3919340,836.00,Arak M. Mfg.-a
13970202,825.00,832,824,827.00,2513930,824.00,Arak M. Mfg.-a
13970203,824.00,827,803,809.00,3518713,820.00,Arak M. Mfg.-a
13970204,805.00,830,805,819.00,4341000,829.00,Arak M. Mfg.-a
13970205,830.00,838,815,820.00,2155467,815.00,Arak M. Mfg.-a
13970208,831.00,833,817,823.00,4622204,823.00,Arak M. Mfg.-a
13970209,820.00,820,782,792.00,20154664,782.00,Arak M. Mfg.-a
13970210,783.00,785,770,778.00,4165754,772.00,Arak M. Mfg.-a
13970211,780.00,785,740,747.00,21047895,740.00,Arak M. Mfg.-a
13970215,730.00,741,720,733.00,3172615,740.00,Arak M. Mfg.-a
13970216,736.00,750,724,740.00,4611920,745.00,Arak M. Mfg.-a
13970217,752.00,766,740,754.00,3687607,762.00,Arak M. Mfg.-a
13970218,762.00,777,745,756.00,8628862,748.00,Arak M. Mfg.-a
13970219,720.00,730,719,720.00,9837204,719.00,Arak M. Mfg.-a
13970222,721.00,736,720,725.00,3646109,725.00,Arak M. Mfg.-a
13970223,736.00,761,720,756.00,10300286,761.00,Arak M. Mfg.-a
13970224,780.00,793,762,782.00,14139548,793.00,Arak M. Mfg.-a
13970225,793.00,821,787,808.00,18011999,787.00,Arak M. Mfg.-a
13970226,793.00,795,777,788.00,5788144,786.00,Arak M. Mfg.-a
13970229,786.00,827,786,823.00,11607626,827.00,Arak M. Mfg.-a
13970230,837.00,847,817,827.00,7128857,824.00,Arak M. Mfg.-a
