<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>
20141111,692.83,693,693,692.83,60000000,22966,ولبهمن-ت
20141112,727.26,727,727,727.26,38692,53,ولبهمن-ت
20141115,763.38,763,763,763.38,73847,70,ولبهمن-ت
20141116,801.17,801,801,801.17,312577,271,ولبهمن-ت
20141117,841.06,841,841,841.06,299139,256,ولبهمن-ت
20141118,883.05,883,883,883.05,911935,668,ولبهمن-ت
20141119,927.14,927,927,927.14,4015915,2372,ولبهمن-ت
20141122,939.73,973,933,966.61,21191537,12222,ولبهمن-ت
20141123,965.77,1015,945,997.68,24558459,15571,ولبهمن-ت
20141124,1020.35,1047,1009,1045.13,20699554,6927,ولبهمن-ت
20141125,1016.15,1046,993,1008.60,21936154,10477,ولبهمن-ت
20141126,1024.55,1059,1025,1057.72,15440581,4815,ولبهمن-ت
20141129,1110.21,1110,1054,1095.94,20232184,7233,ولبهمن-ت
20141130,1075.36,1096,1041,1050.59,4314634,1940,ولبهمن-ت
20141201,1049.75,1092,1000,1040.09,9239163,4567,ولبهمن-ت
20141202,1058.14,1075,988,1019.51,9984924,3696,ولبهمن-ت
20141203,1007.76,1029,969,984.66,3509332,1404,ولبهمن-ت
20141206,961.57,987,936,947.29,5243569,2406,ولبهمن-ت
20141207,903.20,918,900,901.94,1107632,552,ولبهمن-ت
20141208,891.02,947,891,925.04,4557913,2191,ولبهمن-ت
20141209,961.57,971,903,947.71,4248003,1875,ولبهمن-ت
20141210,943.09,943,901,905.30,3767885,2176,ولبهمن-ت
20141214,881.79,882,860,861.21,1664812,459,ولبهمن-ت
20141215,823.84,862,818,825.52,8619552,3488,ولبهمن-ت
20141216,866.67,867,854,866.25,4898558,1777,ولبهمن-ت
20141217,869.19,892,836,864.99,1497453,656,ولبهمن-ت
20141220,879.27,908,865,895.64,1693269,1170,ولبهمن-ت
20141222,917.48,940,909,939.31,4243850,5315,ولبهمن-ت
20141224,946.87,962,895,913.70,2494529,951,ولبهمن-ت
20141227,896.48,901,868,881.37,3047423,1169,ولبهمن-ت
20141228,902.78,915,892,901.10,1397209,645,ولبهمن-ت
20141229,898.16,901,862,873.81,1518384,629,ولبهمن-ت
20141230,896.48,917,869,911.18,5965802,2306,ولبهمن-ت
20141231,898.58,899,876,884.31,1336840,462,ولبهمن-ت
20150103,902.36,902,869,878.01,1813744,706,ولبهمن-ت
20150104,875.49,902,875,884.73,1442172,528,ولبهمن-ت
20150105,878.01,878,841,854.49,3273210,1119,ولبهمن-ت
20150106,846.52,852,812,817.54,2893999,978,ولبهمن-ت
20150107,802.43,831,777,788.99,3632825,2212,ولبهمن-ت
20150110,798.23,798,750,753.30,3894095,1576,ولبهمن-ت
20150111,731.04,791,718,762.96,2787737,1196,ولبهمن-ت
20150112,797.81,801,786,798.65,483514,151,ولبهمن-ت
20150113,818.80,823,766,798.23,3244426,905,ولبهمن-ت
20150114,789.41,838,789,829.72,8092235,3476,ولبهمن-ت
20150117,847.78,871,846,868.77,6943353,2667,ولبهمن-ت
20150118,869.61,907,850,875.91,4888707,2040,ولبهمن-ت
20150119,877.17,890,857,870.87,2388813,965,ولبهمن-ت
20150120,861.63,888,840,855.33,1951389,658,ولبهمن-ت
20150201,936.37,983,925,947.29,18122285,5600,ولبهمن-ت
20150202,966.19,994,959,990.54,4297303,1305,ولبهمن-ت
20150203,1013.64,1040,996,1024.97,15039570,5569,ولبهمن-ت
20150204,1024.55,1062,994,1024.55,9226522,3879,ولبهمن-ت
20150207,1024.55,1041,985,1001.88,6527930,2806,ولبهمن-ت
20150208,978.78,993,958,974.58,4549775,2198,ولبهمن-ت
20150209,982.56,999,945,966.19,3904681,826,ولبهمن-ت
