<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>
20120709,1281.01,1281,729,729.40,143576591,3513,Mellat Insur.-a
20120710,758.12,758,758,758.12,2553788,279,Mellat Insur.-a
20120711,787.93,788,759,781.31,102023874,7457,Mellat Insur.-a
20120714,752.59,762,750,750.38,29872784,2557,Mellat Insur.-a
20120715,741.00,750,731,749.83,82141481,874,Mellat Insur.-a
20120716,739.89,745,729,741.55,79400442,433,Mellat Insur.-a
20120717,738.79,739,712,733.27,48489638,294,Mellat Insur.-a
20120718,733.27,744,719,732.16,1714540,284,Mellat Insur.-a
20120721,723.33,732,723,728.85,596788,112,Mellat Insur.-a
20120722,728.85,731,717,728.85,5435296,307,Mellat Insur.-a
20120723,728.85,731,718,728.85,3108385,225,Mellat Insur.-a
20120724,718.91,728,707,715.05,1432912,199,Mellat Insur.-a
20120725,717.81,718,702,710.08,292149,69,Mellat Insur.-a
20120728,687.44,712,682,682.47,3167340,290,Mellat Insur.-a
20120729,679.16,679,655,655.97,2768820,244,Mellat Insur.-a
20120730,660.94,667,652,658.73,728679,89,Mellat Insur.-a
20120731,662.59,679,660,668.67,444483,62,Mellat Insur.-a
20120801,668.11,674,657,669.22,633019,64,Mellat Insur.-a
20120804,662.59,663,643,642.71,641352,69,Mellat Insur.-a
20120805,618.42,657,617,648.24,1863799,182,Mellat Insur.-a
20120806,640.51,647,623,625.04,1105424,93,Mellat Insur.-a
20120807,622.84,641,604,640.51,54324022,79,Mellat Insur.-a
20120808,621.73,639,615,625.60,1764009,129,Mellat Insur.-a
20120811,634.43,635,616,627.25,415472,52,Mellat Insur.-a
20120812,628.36,628,612,615.66,603255,26,Mellat Insur.-a
20120813,603.51,608,603,612.34,211578,30,Mellat Insur.-a
20120814,626.15,631,602,617.31,568995,73,Mellat Insur.-a
20120815,628.91,633,613,619.52,315596,36,Mellat Insur.-a
20120818,634.43,634,607,618.42,65936,15,Mellat Insur.-a
20120821,604.06,611,604,615.11,223040,46,Mellat Insur.-a
20120822,623.94,628,606,616.21,544263,58,Mellat Insur.-a
20120825,607.93,623,608,615.11,259800,35,Mellat Insur.-a
