<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20010325,593.51,597,593,593.23,3517466
20010326,606.06,607,602,604.64,1668174
20010327,616.04,618,616,616.61,1100650
20010328,627.45,632,624,627.45,1908011
20010331,638.86,639,628,628.31,629241
20010403,638.00,638,628,630.02,289296
20010407,629.73,631,622,630.59,541973
20010408,630.87,653,630,643.14,789440
20010409,648.27,660,648,655.97,1414393
20010410,673.09,676,657,667.38,1597273
20010411,683.92,684,668,678.79,751743
20010414,684.49,699,684,690.48,1278437
20010415,701.89,705,679,688.49,1461253
20010416,684.21,698,677,693.91,726746
20010417,691.91,710,692,696.47,1446829
20010418,707.31,707,702,707.31,705998
20010421,707.31,713,706,710.45,1041179
20010422,710.73,713,699,703.03,1143919
20010423,703.03,703,691,701.61,1606026
20010424,701.61,707,698,707.31,700283
20010425,713.01,741,710,718.72,1824660
20010428,741.53,755,727,735.83,1069789
20010429,767.20,769,750,750.09,1952677
20010430,775.76,781,749,748.66,3119026
20010501,756.08,756,756,756.08,50195
20010502,763.50,763,763,763.50,215604
20010505,801.43,801,773,778.61,1805788
20010506,784.60,798,785,787.74,647916
20010507,789.16,801,781,796.86,1616555
20010508,796.86,801,790,798.58,927206
20010509,799.15,801,793,795.72,672955
20010512,795.72,796,784,790.02,449404
20010513,788.59,789,770,775.76,1384918
20010515,770.06,773,764,765.21,520646
20010516,764.35,786,759,778.04,563247
20010519,784.32,797,770,770.06,1291993
20010520,784.32,790,775,786.60,186454
20010521,790.02,797,787,791.73,466783
20010523,795.15,801,795,798.58,373163
20010526,798.58,819,799,812.84,241639
20010527,838.50,841,827,827.10,1027743
20010528,839.65,844,813,813.12,1724946
20010529,831.09,833,823,826.53,494706
20010530,826.81,833,822,824.24,429925
20010602,824.24,827,816,817.97,166382
20010603,812.84,819,804,818.54,867066
20010606,818.25,818,807,812.84,362141
20010609,810.84,816,807,812.84,454670
20010611,810.55,813,799,803.71,245408
20010612,804.28,806,793,803.71,891348
20010613,798.58,804,791,796.58,206408
20010616,790.02,796,781,795.44,1656642
20010617,786.88,795,780,795.44,1047899
20010618,783.17,793,783,792.59,304948
20010619,789.73,792,783,787.17,380180
20010620,781.75,787,781,783.17,993170
20010623,780.32,781,770,773.48,352161
20010624,770.06,771,758,767.20,758627
20010625,761.50,761,750,752.94,514371
20010626,744.39,761,742,758.65,416567
20010627,758.65,773,759,769.77,904254
20010630,784.32,784,770,779.47,494051
20010701,790.02,790,770,778.61,463268
20010702,778.61,781,775,778.61,693843
20010703,778.61,781,776,778.61,545288
20010704,777.76,778,772,776.90,194115
20010707,775.76,776,769,770.06,212368
20010708,768.91,769,761,764.35,292604
20010709,755.79,761,747,760.64,413288
20010710,755.79,759,750,758.08,352480
20010711,754.08,758,751,756.94,236815
20010714,752.94,761,750,761.50,245538
20010715,761.21,761,756,761.50,321275
20010716,760.64,761,757,759.79,164541
20010717,759.50,770,759,767.20,387863
20010718,769.77,777,766,776.61,233905
20010721,776.90,791,777,784.32,367046
20010722,787.17,790,769,784.32,361338
20010723,784.32,784,779,779.18,128570
20010724,773.19,791,773,779.47,525674
20010725,779.47,785,779,784.03,135459
20010728,783.75,787,781,781.75,235181
20010729,782.03,782,776,775.76,309298
20010730,775.19,788,775,787.45,452793
20010731,791.16,813,788,802.00,260757
20010801,812.84,827,813,827.10,361388
20010804,843.92,858,836,841.36,537401
20010805,841.36,841,823,827.10,466408
20010806,827.10,827,815,822.53,156399
20010807,821.39,832,821,825.39,323283
20010808,825.39,827,824,827.10,301921
20010811,827.38,830,827,827.38,255779
20010812,832.80,856,830,841.36,456598
20010813,855.90,867,855,855.62,939619
20010814,866.74,884,859,869.88,1826583
20010815,892.69,893,876,875.58,433127
20010818,881.29,886,868,869.88,517919
20010819,864.17,867,856,855.62,375908
20010820,854.48,856,841,855.62,463923
20010821,855.33,855,846,845.63,283772
20010822,846.21,847,830,831.37,427377
20010825,838.50,851,833,847.06,545344
20010826,849.91,856,850,851.34,506755
20010827,842.50,850,841,841.36,278125
20010828,844.49,847,831,831.37,359883
20010829,831.37,843,831,841.36,286207
20010901,839.93,843,833,832.80,284298
20010902,832.80,833,824,826.81,200187
20010903,821.39,827,813,827.10,723564
20010904,826.53,827,815,823.96,250272
20010905,813.12,824,813,824.24,201571
20010908,832.80,838,824,832.80,387204
20010909,832.52,839,833,838.50,243906
20010910,838.22,839,829,828.52,150924
20010911,827.10,830,824,829.95,325440
20010912,824.24,824,791,818.54,441406
20010915,815.69,816,798,812.55,684721
20010916,801.14,801,773,787.17,1018549
20010917,748.09,764,748,763.78,1504722
20010918,727.27,750,726,750.09,3568378
20010919,741.53,786,739,785.74,1210113
20010922,799.72,807,786,798.29,666026
20010923,797.72,799,779,784.32,4299427
20010924,755.79,779,753,769.77,1285093
20010925,764.64,765,742,755.22,355130
20010926,742.10,743,736,741.25,304844
20010929,730.13,736,716,730.41,1174171
20010930,721.86,749,722,742.39,972971
20011002,752.94,760,742,749.24,588040
20011003,744.96,750,742,749.24,345171
20011006,748.95,750,742,749.24,385456
20011007,748.66,749,741,748.66,437375
20011008,738.68,739,726,735.83,228395
20011009,721.57,730,712,721.57,998596
20011010,715.87,718,696,698.75,487380
20011013,699.61,719,700,704.74,492710
20011014,704.74,712,705,710.16,669760
20011016,711.59,742,710,728.70,573534
20011017,749.24,756,742,748.38,409424
20011020,745.81,769,746,761.78,362442
20011021,767.20,781,767,778.90,219476
20011022,795.72,798,782,784.32,3416179
20011023,786.88,795,785,785.74,539023
20011024,785.74,786,769,781.18,199645
20011027,778.61,779,769,768.91,206074
