<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>
20110205,1557.43,1557,1557,1557.43,39804000,620,وگستر-ت
20110206,1635.31,1635,1635,1635.31,202201,10,وگستر-ت
20110207,1716.77,1717,1717,1716.77,5502,6,وگستر-ت
20110208,1802.43,1802,1802,1802.43,1339101,99,وگستر-ت
20110209,1892.28,1892,1892,1892.28,15751615,4699,وگستر-ت
20110212,1976.74,1977,1893,1939.61,17491209,5581,وگستر-ت
20110213,1906.66,1977,1906,1956.38,5104326,1517,وگستر-ت
20110214,1953.38,1982,1931,1959.97,4440355,998,وگستر-ت
20110215,1957.58,1975,1929,1953.38,3107945,744,وگستر-ت
20110216,1930.02,1965,1929,1952.18,1823611,535,وگستر-ت
20110219,1958.77,1986,1935,1965.96,3067149,652,وگستر-ت
20110220,1964.76,2036,1965,1994.71,2932910,639,وگستر-ت
20110222,1983.93,2031,1947,1989.92,1510396,317,وگستر-ت
20110223,1978.54,2087,1979,2055.81,3285700,557,وگستر-ت
20110226,2096.55,2120,2049,2084.57,1264051,206,وگستر-ت
20110227,2060.61,2097,2061,2087.56,2133464,351,وگستر-ت
20110228,2085.76,2106,2043,2091.16,1291635,243,وگستر-ت
20110301,2067.79,2097,2068,2084.57,864939,190,وگستر-ت
20110302,2043.83,2189,2044,2167.23,2838432,374,وگستر-ت
20110305,2252.29,2252,2157,2201.97,5918136,247,وگستر-ت
20110306,2197.18,2197,2094,2118.71,2423939,333,وگستر-ت
20110307,2110.92,2135,2111,2126.50,937181,160,وگستر-ت
20110308,2127.10,2149,2109,2127.70,495363,136,وگستر-ت
20110309,2098.94,2186,2056,2127.10,949187,202,وگستر-ت
20110312,2082.17,2132,2046,2086.96,896400,165,وگستر-ت
20110313,2086.96,2129,2037,2077.38,1009385,147,وگستر-ت
20110625,2156.45,3025,2156,2914.80,16834668,1598,وگستر-ت
20110626,2995.07,3025,2995,2995.67,15743316,1619,وگستر-ت
20110702,3255.37,3501,3096,3229.33,1236998,340,وگستر-ت
20110703,3081.03,3081,3068,3068.73,1657606,264,وگستر-ت
20110704,2915.37,2923,2915,2915.37,1669478,314,وگستر-ت
20110705,2821.32,2857,2778,2828.56,550498,130,وگستر-ت
20110706,2698.34,2713,2687,2696.17,411898,120,وگستر-ت
20110709,2678.09,2679,2562,2615.87,204876,73,وگستر-ت
20110710,2487.10,2489,2486,2487.83,221670,86,وگستر-ت
20110711,2389.44,2554,2387,2487.10,184068,54,وگستر-ت
20110712,2431.40,2538,2431,2482.76,129485,33,وگستر-ت
20110713,2412.59,2483,2413,2471.19,39100,14,وگستر-ت
20110716,2351.10,2496,2350,2387.27,54226,34,وگستر-ت
20110718,2388.72,2423,2388,2392.34,45607,24,وگستر-ت
20110719,2421.27,2421,2360,2390.89,163271,40,وگستر-ت
20110720,2394.51,2395,2302,2330.12,67220,27,وگستر-ت
20110723,2314.93,2378,2315,2332.29,27682,15,وگستر-ت
20110724,2317.10,2423,2317,2387.27,60075,27,وگستر-ت
20110725,2444.42,2502,2319,2383.66,57435,20,وگستر-ت
20110726,2308.42,2332,2308,2320.72,142206,33,وگستر-ت
20110727,2317.10,2408,2317,2333.02,41308,19,وگستر-ت
